graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
77,10,400497,speed,11,405841,flow,12,0.004779673683440192,0.03906218452828191,-0.06328944656250789
77,10,400497,speed,12,404520,flow,1,5.114810217878045e-13,2.633609075236371e-11,-0.16110357359912542
77,10,400497,speed,12,404520,flow,2,9.95318878536804e-06,0.0002050442324882686,-0.09896015954590366
77,10,400497,speed,12,404520,flow,8,0.005493982552653355,0.04359662863237049,0.06228262739078889
77,10,400497,speed,12,404520,flow,12,4.855253352559396e-07,1.2750574153833796e-05,-0.11262512871988341
77,10,400497,speed,15,401472,flow,1,5.5203261012183565e-08,1.6676789340743565e-06,-0.12155247714598118
77,10,400497,speed,15,401472,flow,2,1.59579360395782e-10,6.654274487546123e-09,-0.14287350896835166
77,10,400497,speed,15,401472,flow,3,3.6690258927973735e-12,1.755281490241933e-10,-0.1550927497319184
77,10,400497,speed,15,401472,flow,4,1.551282702309959e-12,7.70292100457359e-11,-0.15774742508371917
77,10,400497,speed,15,401472,flow,5,8.138668024730137e-16,5.1704479215932634e-14,-0.17933019895975313
77,10,400497,speed,15,401472,flow,6,1.5710652700655381e-15,9.723498519603331e-14,-0.1775579448942676
77,10,400497,speed,15,401472,flow,7,3.963774006665761e-15,2.411761085745928e-13,-0.17503280572071378
77,10,400497,speed,15,401472,flow,8,1.684683534603277e-11,7.596902786519997e-10,-0.1502760936966834
77,10,400497,speed,15,401472,flow,9,9.209081015924968e-11,3.915672242991719e-09,-0.1447185762323303
77,10,400497,speed,15,401472,flow,10,9.238074352928298e-10,3.5537383085173863e-08,-0.1368145013518395
77,10,400497,speed,15,401472,flow,11,5.237328122113361e-10,2.0681222566297733e-08,-0.13880149629001806
77,10,400497,speed,15,401472,flow,12,2.666347480753631e-15,1.6338469669298845e-13,-0.17611923371179516
77,10,400497,speed,17,400260,flow,1,0.005115257255801267,0.04122099629898267,0.06280063818653056
77,10,400497,speed,17,400260,flow,9,0.004853597963991168,0.039561402272531784,0.06317916351453078
77,10,400497,speed,17,400260,flow,10,0.00016871573840591546,0.0024841581114981416,0.08431442072689907
77,10,400497,speed,17,400260,flow,11,2.0706337882853284e-08,6.650660197317932e-07,0.12537716064836096
77,10,400497,speed,17,400260,flow,12,3.72714211307864e-10,1.5132757451597484e-08,0.13997907376390198
77,10,400497,speed,18,404528,flow,6,0.0006529724762646312,0.007833493744690938,-0.07642301726318791
77,10,400497,speed,19,401795,flow,3,0.001078226719604115,0.011910904785308223,-0.07330790375924205
77,10,400497,speed,19,401795,flow,4,0.0001226903630200273,0.0018722090012240125,-0.08607674926886107
77,10,400497,speed,19,401795,flow,5,0.0004450351574434966,0.005730041651145335,-0.07873039319354222
77,10,400497,speed,19,401795,flow,6,0.00032382043462805707,0.00435755202378862,-0.08059923787335896
77,10,400497,speed,19,401795,flow,7,6.967969945656718e-05,0.0011454197170942548,-0.08912821979240833
77,10,400497,speed,19,401795,flow,8,5.023194475459012e-05,0.0008597543634700052,-0.09085038125313745
77,10,400497,speed,19,401795,flow,9,0.00331010370734715,0.029398947400780612,-0.06588252048409067
77,11,405841,flow,0,400593,flow,6,8.586564093938834e-08,2.5165506706794955e-06,0.11979066680741599
77,11,405841,flow,0,400593,flow,8,0.005075698031855854,0.04097057738638337,0.0628567270399978
77,11,405841,flow,2,400331,flow,5,0.0006266311196336286,0.007584887746756167,0.07667379531554885
77,11,405841,flow,2,400331,flow,6,0.0007279145804872763,0.008587086258069454,0.07575779110851263
77,11,405841,flow,2,400331,flow,7,0.0029868455409328993,0.027084745459341156,0.06659239695057381
77,11,405841,flow,3,400039,flow,2,0.00022594208133362706,0.003206536765312973,0.0826687674111676
77,11,405841,flow,3,400039,flow,6,0.0006896075577125919,0.00820012289930745,0.07608943552812178
77,11,405841,flow,3,400039,flow,8,0.0023260670421890598,0.022360057014367465,0.06829318505733105
77,11,405841,flow,5,400503,flow,1,4.6154224079394395e-06,0.00010105739889659595,0.10260022040302995
77,11,405841,flow,5,400503,flow,5,0.0030331958170366474,0.0274386874422449,0.06648643389927245
77,11,405841,flow,6,405843,flow,1,0.005415831921089729,0.04310315751493668,0.06238682218457722
77,11,405841,flow,6,405843,flow,5,5.2780968662527576e-05,0.0008969857774276912,0.0905918278334401
77,11,405841,flow,6,405843,flow,6,0.005871703636368137,0.04584419886915211,0.06179713006774944
77,11,405841,flow,7,408093,flow,1,0.004534332401958326,0.03749677637147774,0.06366685459523932
77,11,405841,flow,7,408093,flow,3,2.847002769585418e-05,0.0005233639133876172,0.0937690859863018
77,11,405841,flow,7,408093,flow,7,0.0008267607452145635,0.00952682427134413,0.07497153877448715
77,11,405841,flow,9,402391,flow,4,0.0001651941902989053,0.002440625520147985,-0.08443214909789333
77,11,405841,flow,10,400497,flow,1,0.00018417842396995288,0.002669969099161733,0.08382339795037248
77,11,405841,flow,10,400497,flow,5,7.596760044331264e-08,2.2401367502737925e-06,0.12028162934988972
77,11,405841,flow,10,400497,flow,6,2.168967102869603e-06,5.0620950212840005e-05,0.10606224568979997
77,11,405841,flow,10,400497,flow,7,0.001340282910816751,0.014240093887674284,0.07191983749743071
77,11,405841,flow,10,400497,flow,11,0.0008216047283770261,0.009477697517889544,0.07501033809465013
77,11,405841,flow,10,400497,flow,12,1.0602150034465028e-05,0.00021758331662180013,0.098655375583699
77,11,405841,flow,11,405841,flow,1,6.735921543031803e-45,9.864129174880472e-43,0.30775916655285984
77,11,405841,flow,11,405841,flow,2,3.815626719033383e-19,2.9540335889290704e-17,0.19867828414512897
77,11,405841,flow,11,405841,flow,3,9.536086879599987e-17,6.446931974940837e-15,0.184939600507163
77,11,405841,flow,11,405841,flow,4,1.2314280463729713e-11,5.629385354847869e-10,0.15127908756878733
77,11,405841,flow,11,405841,flow,5,1.7838359954512644e-06,4.2271922656881306e-05,0.1069411469018729
77,11,405841,flow,11,405841,flow,6,8.840015380048004e-08,2.5873215746481965e-06,0.11967376959214118
77,11,405841,flow,11,405841,flow,11,5.761097109254716e-05,0.0009706684677059428,0.09013278813097496
77,11,405841,flow,11,405841,flow,12,0.00279152405266215,0.02580651381874703,0.0670560737112634
77,11,405841,flow,12,404520,flow,1,4.857300851880927e-05,0.0008353319936355735,0.09102541298164929
77,11,405841,flow,12,404520,flow,6,0.006033854962465735,0.04683121350674088,0.061597298314123555
77,11,405841,flow,12,404520,flow,12,0.004476525478263839,0.03721106420261648,0.0637584647486431
77,11,405841,flow,13,400183,flow,1,0.0006393200290663761,0.007716855338269754,0.07653256102224992
77,11,405841,flow,13,400183,flow,4,0.00019022713518643914,0.0027493517029287956,0.08364179717243936
77,11,405841,flow,13,400183,flow,5,0.003192975630976404,0.028611243309668105,0.06613213017860249
77,11,405841,flow,13,400183,flow,9,0.003779634761492507,0.03265604433929526,0.06495642783722975
77,11,405841,flow,13,400183,flow,11,0.005291944823762209,0.04231988455877961,0.06255480853171404
77,11,405841,flow,14,401469,flow,1,4.4570440420628395e-05,0.0007746254956971486,0.09147221311160376
77,11,405841,flow,14,401469,flow,9,0.0002575545502017048,0.003585677269968948,0.08192122067078257
77,11,405841,flow,15,401472,flow,1,0.0005277054955357818,0.006588692892238663,0.0777124592473586
77,11,405841,flow,15,401472,flow,2,0.0009284588243976254,0.010499848485334404,0.07424880381849591
77,11,405841,flow,15,401472,flow,5,0.0015175458562880558,0.015797103853408198,0.07111674885399859
77,11,405841,flow,15,401472,flow,6,1.7857356874108363e-06,4.2293739964993484e-05,0.10693638001052515
77,11,405841,flow,15,401472,flow,7,0.0003197929302096327,0.004311814789343362,0.08067200381289528
77,11,405841,flow,15,401472,flow,8,0.002564549881199105,0.024131682611152547,0.06763364481551618
77,11,405841,flow,15,401472,flow,12,0.0042558529155038004,0.035852739069766805,0.0641183246175966
77,11,405841,flow,19,401795,flow,3,0.005444876491986507,0.043302405090908894,0.062347940928757686
77,11,405841,occupancy,0,400593,flow,6,8.50930429625459e-06,0.00017792930571064778,0.09971267095770386
77,11,405841,occupancy,0,400593,flow,11,0.00415320720451481,0.03518010808530193,0.06429150988637754
77,11,405841,occupancy,2,400331,flow,3,0.004344885461909081,0.03630542590995596,0.06397114654901563
77,11,405841,occupancy,2,400331,flow,5,0.0018357226694473532,0.01845548506402738,0.0698705520676856
77,11,405841,occupancy,2,400331,flow,6,0.0005310482144130832,0.006620860855020259,0.07767450643794363
77,11,405841,occupancy,2,400331,flow,12,0.0006632524861991596,0.007936982660333434,0.0763276917709542
77,11,405841,occupancy,3,400039,flow,6,0.0026581873900120494,0.02485577819232046,0.06738992508840724
77,11,405841,occupancy,5,400503,flow,1,7.189252288889803e-05,0.001179102881093544,0.08896209918419783
77,11,405841,occupancy,5,400503,flow,5,5.868632897787782e-05,0.0009849453814469004,0.09003556049603183
77,11,405841,occupancy,7,408093,flow,1,0.00396363852909598,0.03388663852304499,0.06462181403883416
77,11,405841,occupancy,7,408093,flow,7,0.0005760429178591789,0.007083704540710654,0.07718419693891021
77,11,405841,occupancy,7,408093,flow,10,0.0024032511008518775,0.02287801841269306,0.06807321472869492
77,11,405841,occupancy,7,408093,flow,11,0.0037652350240463942,0.032544648467147705,0.06498323407120293
77,11,405841,occupancy,10,400497,flow,4,0.0004757752501872365,0.006057615917503276,0.07833276027073513
77,11,405841,occupancy,10,400497,flow,5,1.3469364855197115e-06,3.2726465789905254e-05,0.10819234099045454
77,11,405841,occupancy,10,400497,flow,6,0.0027839891553764606,0.025742365477796042,0.06707454758141634
77,11,405841,occupancy,10,400497,flow,10,0.0007354218556243277,0.008659096255920129,0.07569470111755155
77,11,405841,occupancy,10,400497,flow,11,1.6569074504892565e-05,0.0003246186025448339,0.09647533988897938
77,11,405841,occupancy,10,400497,flow,12,0.001167124945056376,0.012706602224404095,0.07280512181655653
77,11,405841,occupancy,11,405841,flow,1,3.4782565642896224e-06,7.801696966630928e-05,-0.10388378862564804
77,11,405841,occupancy,11,405841,flow,2,7.037373417734855e-06,0.00014902673119909104,-0.1005922455412992
77,11,405841,occupancy,11,405841,flow,4,2.2756253806505524e-08,7.260488659091866e-07,0.12501392076422985
77,11,405841,occupancy,11,405841,flow,5,0.0004393343611238828,0.00567221888838964,0.07880693972497992
77,11,405841,occupancy,11,405841,flow,6,1.8869154313493033e-07,5.310406946859276e-06,0.11658684583284401
77,11,405841,occupancy,11,405841,flow,10,0.004441166798667907,0.036960510047716985,0.06381502914554948
77,11,405841,occupancy,11,405841,flow,11,0.0004072711197410663,0.005321873071026637,0.07925554161027096
77,11,405841,occupancy,12,404520,flow,1,0.001449891845583768,0.01523232678239756,0.07141252021686671
77,11,405841,occupancy,13,400183,flow,4,0.0018728183140957662,0.018754230683573736,0.06973844847634693
77,11,405841,occupancy,14,401469,flow,1,9.171876684434804e-06,0.00019040128436693105,0.09935333216486888
77,11,405841,occupancy,14,401469,flow,3,0.002269372644135389,0.021902792275837534,0.06845905760323993
77,11,405841,occupancy,14,401469,flow,7,8.136443503846836e-05,0.0013130159109681857,0.08830164537560012
77,11,405841,occupancy,14,401469,flow,9,0.00021408861127403988,0.0030548129579864008,0.08297462640710984
77,11,405841,occupancy,15,401472,flow,1,4.0363140402359864e-07,1.0743608535933125e-05,0.11340992464625292
77,11,405841,occupancy,15,401472,flow,2,6.348137938209365e-07,1.633350559443982e-05,0.11147672933839553
77,11,405841,occupancy,15,401472,flow,3,5.078938986936974e-07,1.3273452161867953e-05,0.1124329818453722
77,11,405841,occupancy,15,401472,flow,4,1.612177878867908e-05,0.0003171497466625393,0.09661028451168445
77,11,405841,occupancy,15,401472,flow,5,2.9954358519982733e-07,8.184872157262834e-06,0.11466607784399314
77,11,405841,occupancy,15,401472,flow,6,9.921428601796133e-10,3.809828583089716e-08,0.1365626174704424
77,11,405841,occupancy,15,401472,flow,7,1.971539461790756e-07,5.534145857658262e-06,0.11640582032324072
77,11,405841,occupancy,15,401472,flow,8,1.0947594111456947e-06,2.711789367058143e-05,0.10910682731994309
77,11,405841,occupancy,15,401472,flow,9,0.0004560958727521863,0.005850160838151559,0.0785844504030554
77,11,405841,occupancy,15,401472,flow,10,0.0021982018944161734,0.021292000412282217,0.06867273970820326
77,11,405841,occupancy,15,401472,flow,11,3.370173444705366e-05,0.0006073743230214752,0.09291076767602419
77,11,405841,occupancy,15,401472,flow,12,9.866379204239841e-08,2.874090233467034e-06,0.11923136231624039
77,11,405841,speed,7,408093,flow,7,0.00048444943915935284,0.0061517389099600365,-0.0782248898746195
77,12,404520,flow,0,400593,flow,5,0.00481156215500598,0.03924839220095513,0.06324168630567574
77,12,404520,flow,1,400125,flow,2,1.8914316606424866e-08,6.148220296445102e-07,0.1257245106513019
77,12,404520,flow,1,400125,flow,3,5.415029679512565e-05,0.0009177296279126826,0.0904577763178657
77,12,404520,flow,1,400125,flow,4,5.360641199066505e-08,1.6251207003485825e-06,0.12166866532306929
77,12,404520,flow,1,400125,flow,5,7.321027604191456e-05,0.0011988945887076228,0.08886545458628431
77,12,404520,flow,1,400125,flow,6,2.2722699347274296e-06,5.271861502697366e-05,0.10585203468645048
77,12,404520,flow,1,400125,flow,7,0.003974998481873073,0.03397031343559184,0.06460162100195355
77,12,404520,flow,1,400125,flow,10,2.0554369291247542e-05,0.0003932456835172249,-0.09540633761305453
77,12,404520,flow,2,400331,flow,3,0.0013645778252019001,0.014476857084656701,0.0718041758033298
77,12,404520,flow,2,400331,flow,12,0.005739351034783087,0.04503734747895871,0.06196395741662234
77,12,404520,flow,3,400039,flow,1,2.159878845816567e-18,1.5977185982752687e-16,0.19450892947347542
77,12,404520,flow,3,400039,flow,3,2.3680368769295757e-05,0.0004459424284366071,-0.09469806896752962
77,12,404520,flow,3,400039,flow,4,4.704611234891399e-05,0.0008116581683199218,-0.09119159226158904
77,12,404520,flow,3,400039,flow,5,1.6018305022167898e-05,0.0003154014480208082,-0.09664200906545167
77,12,404520,flow,3,400039,flow,8,1.561396806712873e-14,9.127515838971056e-13,-0.17122133074856724
77,12,404520,flow,3,400039,flow,9,3.7894328826841086e-07,1.0123902321085559e-05,-0.11367687023884386
77,12,404520,flow,3,400039,flow,10,1.3227807383279425e-05,0.00026578664137566103,-0.09758069151641525
77,12,404520,flow,3,400039,flow,12,0.0013981607832674635,0.014785935333452736,0.07164738261596645
77,12,404520,flow,4,400316,flow,1,0.0,0.0,0.7932818469341754
77,12,404520,flow,4,400316,flow,2,0.001133807879543162,0.012412696501841002,-0.0729709271662081
77,12,404520,flow,4,400316,flow,3,9.043164956872547e-13,4.569178083472445e-11,-0.15938877508812627
77,12,404520,flow,4,400316,flow,4,1.1815025663082728e-06,2.9033510161841514e-05,-0.108771294966388
77,12,404520,flow,4,400316,flow,8,2.016675213850008e-08,6.501520092411967e-07,-0.12544720971332832
77,12,404520,flow,4,400316,flow,11,0.0006909295231312801,0.008211321980542311,0.07605859384994985
77,12,404520,flow,4,400316,flow,12,5.075722875604835e-12,2.3782128874851287e-10,0.1540415491667411
77,12,404520,flow,5,400503,flow,1,5.127907450444378e-05,0.0008757373830274569,0.09074269759162605
77,12,404520,flow,5,400503,flow,2,4.94342945060147e-10,1.9610298647014098e-08,0.13900211725624612
77,12,404520,flow,5,400503,flow,3,0.0033972821264644333,0.0300558238507605,0.06570190199966236
77,12,404520,flow,5,400503,flow,5,0.0011181023316865104,0.012271854859973895,0.0730778170299724
77,12,404520,flow,5,400503,flow,6,0.0019357654556735307,0.019241847143372418,0.06951968290183605
77,12,404520,flow,5,400503,flow,7,0.0012135556818614686,0.01312937777521048,0.07255642779901328
77,12,404520,flow,5,400503,flow,12,0.00030653628743801484,0.004161649156920881,0.08091772243322079
77,12,404520,flow,6,405843,flow,2,0.001326204505752316,0.01412525509085307,0.07198774868558616
77,12,404520,flow,6,405843,flow,9,0.0004315948324475019,0.005588997830255421,-0.07891235735161349
77,12,404520,flow,6,405843,flow,12,1.0671585040057744e-08,3.6044759478537497e-07,0.1278993498938524
77,12,404520,flow,7,408093,flow,1,0.005241545680391586,0.04200236939211956,0.06262416536060751
77,12,404520,flow,7,408093,flow,2,0.0001208106456153554,0.0018467869393430124,0.08616133167932033
77,12,404520,flow,7,408093,flow,12,0.0004538803859522667,0.005833868691799441,0.0786134167548684
77,12,404520,flow,8,401448,flow,10,0.004343872895839054,0.03630398705750573,-0.06397280498207694
77,12,404520,flow,9,402391,flow,1,1.5085570666247559e-09,5.666927415494735e-08,0.13507419465496157
77,12,404520,flow,9,402391,flow,2,5.829115138689558e-10,2.2997056985514968e-08,0.1384288468507367
77,12,404520,flow,9,402391,flow,3,0.002129351114580123,0.020778849819259388,0.06888557380124787
77,12,404520,flow,9,402391,flow,4,2.500189289183706e-06,5.726838668755891e-05,0.10541893290536362
77,12,404520,flow,9,402391,flow,5,2.4349067293003262e-05,0.0004567432510020586,0.09455817383751025
77,12,404520,flow,9,402391,flow,6,0.0004689871803723734,0.005985301681561752,0.07841846152607193
77,12,404520,flow,9,402391,flow,7,0.0005590976917442648,0.006920636184341615,0.07736452219670355
77,12,404520,flow,9,402391,flow,9,0.0002868721262030391,0.003931334638182044,0.08130117091563224
77,12,404520,flow,9,402391,flow,12,3.2415509488216576e-10,1.3223323983861719e-08,0.1404594576931888
77,12,404520,flow,10,400497,flow,1,4.462508009742287e-26,4.831587619570596e-24,0.23380414907427444
77,12,404520,flow,10,400497,flow,2,1.3328002642767994e-15,8.332412650760888e-14,-0.17800284037471403
77,12,404520,flow,10,400497,flow,3,6.698477435156492e-08,1.997061595574606e-06,-0.12078406474033579
77,12,404520,flow,10,400497,flow,5,0.0039200723964281136,0.03358729225023691,0.06469974566979243
77,12,404520,flow,10,400497,flow,7,4.640920010790398e-05,0.0008025930523064258,-0.09126242554294273
77,12,404520,flow,10,400497,flow,8,2.2157447789579564e-23,2.165614806583342e-21,-0.22093141789444717
77,12,404520,flow,10,400497,flow,9,2.8782216089049187e-24,2.911924438049004e-22,-0.2252719613163647
77,12,404520,flow,10,400497,flow,11,1.3777392412397666e-15,8.596710289582984e-14,0.17791323072131668
77,12,404520,flow,10,400497,flow,12,4.704149593064731e-40,6.350601950637387e-38,0.29097932308284785
77,12,404520,flow,11,405841,flow,6,0.0022431702104445815,0.021682723873324622,0.06853700430231127
77,12,404520,flow,11,405841,flow,11,0.0006236032762946093,0.007553380531325323,0.07670324657903532
77,12,404520,flow,12,404520,flow,1,0.0,0.0,0.8314816460094419
77,12,404520,flow,12,404520,flow,2,4.791383924515641e-06,0.00010432852093703412,-0.10237448557425152
77,12,404520,flow,12,404520,flow,3,2.2026480294963733e-19,1.730079906804424e-17,-0.20004474903515201
77,12,404520,flow,12,404520,flow,4,1.2098840886121127e-09,4.584823914740638e-08,-0.13582595569725658
77,12,404520,flow,12,404520,flow,8,0.0010934482783153264,0.012053321159280966,-0.07321916003123277
77,12,404520,flow,12,404520,flow,10,3.149655454414624e-06,7.108940210591001e-05,0.10436559320052095
77,12,404520,flow,12,404520,flow,11,6.037805748596465e-18,4.3763961130766324e-16,0.19200869428938006
77,12,404520,flow,12,404520,flow,12,1.9330020113496917e-29,2.3067869306714552e-27,0.24896611360981213
77,12,404520,flow,14,401469,flow,4,0.004206392932427992,0.03553308069630216,0.0642012958976864
77,12,404520,flow,14,401469,flow,6,5.719655479336104e-05,0.0009644383946421533,0.09017071639263484
77,12,404520,flow,14,401469,flow,7,0.0050695705000069384,0.04093559730846724,0.06286545022515899
77,12,404520,flow,15,401472,flow,1,7.486512916259028e-06,0.00015784156075275256,0.10032357346634353
77,12,404520,flow,15,401472,flow,2,4.1260500884513845e-08,1.275002602439913e-06,0.12270006362571197
77,12,404520,flow,15,401472,flow,3,1.3709450342156855e-06,3.319777212898969e-05,0.10811406075566718
77,12,404520,flow,15,401472,flow,4,0.000333013268643204,0.004462212532688093,0.08043626928106162
77,12,404520,flow,15,401472,flow,5,7.404041046372458e-05,0.001210653191534028,0.08880541274820433
77,12,404520,flow,15,401472,flow,6,1.688562811747417e-07,4.7677067625809425e-06,0.1170439280176445
77,12,404520,flow,15,401472,flow,7,5.3474894455368545e-08,1.6222720789830908e-06,0.12167838353435761
77,12,404520,flow,16,405838,flow,7,6.616325671460419e-05,0.0010938586643975893,0.0894027552569709
77,12,404520,flow,16,405838,flow,10,0.0012263819276643168,0.013234998569847235,-0.07248927601802396
77,12,404520,flow,17,400260,flow,1,0.0035419380675585773,0.031055758984885436,0.06541130002198785
77,12,404520,flow,17,400260,flow,6,3.9421849458634595e-06,8.726781360531798e-05,0.10333210770444252
77,12,404520,flow,17,400260,flow,10,1.7253307430578407e-08,5.633733038556215e-07,-0.12607625559554328
77,12,404520,flow,18,404528,flow,1,1.0349866993139265e-11,4.751479852323233e-10,0.15183238509965755
77,12,404520,flow,18,404528,flow,2,4.1997126174501306e-10,1.6814419376630737e-08,0.1395669555327915
77,12,404520,flow,18,404528,flow,3,4.131508984980654e-06,9.115484583818397e-05,0.10311487743708096
77,12,404520,flow,18,404528,flow,6,0.0021677019995832198,0.02107691343281456,0.0687662575719087
77,12,404520,flow,18,404528,flow,10,0.005199457277883041,0.041734774136853836,-0.06268254819415409
77,12,404520,flow,19,401795,flow,9,0.002172330923900007,0.02110292239992811,-0.06875198722527996
77,12,404520,flow,19,401795,flow,10,2.769573754280728e-11,1.2309216685692124e-09,-0.14867120266431155
77,12,404520,occupancy,1,400125,flow,1,3.0980462614295613e-24,3.1197109206003975e-22,0.2251170192524394
77,12,404520,occupancy,1,400125,flow,2,8.71284652985445e-18,6.242039304970353e-16,0.19109087229388072
77,12,404520,occupancy,1,400125,flow,3,4.563929670754441e-12,2.159493557246351e-10,0.1544123458280445
77,12,404520,occupancy,1,400125,flow,4,2.7642336158451455e-09,1.0060226807456637e-07,0.13289399527762535
77,12,404520,occupancy,1,400125,flow,5,7.2122298225158e-06,0.00015220729278587325,0.10050097792968496
77,12,404520,occupancy,1,400125,flow,6,0.002322316246387073,0.02232896991852249,0.06830404394678852
77,12,404520,occupancy,1,400125,flow,8,2.9327091481178094e-05,0.0005377463293662538,0.09361870724083068
77,12,404520,occupancy,1,400125,flow,9,2.79829461534198e-10,1.1458419657134934e-08,0.14096372550029548
77,12,404520,occupancy,1,400125,flow,10,3.147803322841895e-18,2.312671829026699e-16,0.19362741278031445
77,12,404520,occupancy,1,400125,flow,11,2.2154724049321604e-24,2.257273771062956e-22,0.22582197461935657
77,12,404520,occupancy,1,400125,flow,12,6.179689629239161e-23,5.8802333035932105e-21,0.21871485049365808
77,12,404520,occupancy,3,400039,flow,1,4.7321566560776106e-12,2.2268972499188755e-10,0.15429921091097012
77,12,404520,occupancy,3,400039,flow,2,1.3512375220492349e-05,0.00027112615398293985,0.09747672782028428
77,12,404520,occupancy,3,400039,flow,10,0.00022294721537747403,0.003166114301218566,0.08274459776472515
77,12,404520,occupancy,3,400039,flow,11,4.2878374910207e-05,0.000750686878259596,0.0916726415683173
77,12,404520,occupancy,3,400039,flow,12,0.0015346034107158694,0.015955443403832866,0.07104409420941556
77,12,404520,occupancy,4,400316,flow,2,0.0019124875001947023,0.019062819740139594,-0.0695998115827758
77,12,404520,occupancy,4,400316,flow,3,0.004583453632849273,0.03781611859035306,-0.0635898362985736
77,12,404520,occupancy,4,400316,flow,8,4.8896953749598674e-05,0.0008398999610269036,0.09099079364803844
77,12,404520,occupancy,4,400316,flow,9,1.7963109643488997e-13,9.700079207484059e-12,0.16420486290286787
77,12,404520,occupancy,4,400316,flow,10,1.3204923132764885e-19,1.0524957183310756e-17,0.20131302978853072
77,12,404520,occupancy,4,400316,flow,11,3.3142803947263665e-13,1.7354777339658065e-11,0.16239687301881783
77,12,404520,occupancy,4,400316,flow,12,0.001772701318385379,0.017969843234976277,0.07010070635389881
77,12,404520,occupancy,5,400503,flow,1,8.405572397097607e-18,6.0419422222066e-16,0.1911809266286021
77,12,404520,occupancy,5,400503,flow,2,3.487345517768578e-13,1.8216847202853998e-11,0.16224570107728586
77,12,404520,occupancy,5,400503,flow,3,9.284122615445533e-13,4.679977794483629e-11,0.15930919320826745
77,12,404520,occupancy,5,400503,flow,4,1.3462101346281772e-12,6.700032006444385e-11,0.158180344553502
77,12,404520,occupancy,5,400503,flow,5,3.5935418077988183e-13,1.872629747851736e-11,0.16215654261293572
77,12,404520,occupancy,5,400503,flow,6,2.862277571792227e-13,1.509772785121175e-11,0.16283153761681793
77,12,404520,occupancy,5,400503,flow,7,2.9699821165873073e-12,1.4335556138164433e-10,0.1557488175638473
77,12,404520,occupancy,5,400503,flow,8,4.413504998726868e-12,2.0998173562224745e-10,0.15451702293389308
77,12,404520,occupancy,5,400503,flow,9,8.823803634843131e-16,5.564792949273332e-14,0.17911338563916998
77,12,404520,occupancy,5,400503,flow,10,2.033318004548977e-18,1.5066781783278868e-16,0.19470560998672223
77,12,404520,occupancy,5,400503,flow,11,9.401048375227574e-18,6.701737455607776e-16,0.19090004352677403
77,12,404520,occupancy,5,400503,flow,12,3.5792895428518315e-18,2.620767936461002e-16,0.193309290257349
77,12,404520,occupancy,6,405843,flow,4,0.0015762477900570534,0.01630210785981918,0.07086978987663328
77,12,404520,occupancy,6,405843,flow,5,0.0002309233831836774,0.003264989009550193,0.08254470387063045
77,12,404520,occupancy,6,405843,flow,9,9.393491339562698e-07,2.3497326338686077e-05,0.10977757012883597
77,12,404520,occupancy,6,405843,flow,10,1.5390998532411626e-14,9.009364994582416e-13,0.17126177117801455
77,12,404520,occupancy,6,405843,flow,11,1.255281314970685e-11,5.720269283410716e-10,0.15121788101595257
77,12,404520,occupancy,6,405843,flow,12,0.003226888424994502,0.02881984286949814,0.0660590130751039
77,12,404520,occupancy,7,408093,flow,1,1.164252275252311e-07,3.353046552726656e-06,0.11856165390374424
77,12,404520,occupancy,7,408093,flow,2,6.703333012701932e-06,0.00014251180420704894,0.10084791795912515
77,12,404520,occupancy,7,408093,flow,3,0.0002887416517975898,0.003948603785266186,0.08126367392670931
77,12,404520,occupancy,7,408093,flow,4,0.004142752653485492,0.03510531867998691,0.06430936604646915
77,12,404520,occupancy,7,408093,flow,9,0.0049645825346316275,0.04021563200751665,0.06301641078332774
77,12,404520,occupancy,7,408093,flow,10,0.0011564938241650905,0.012603655997766213,0.07286334834055352
77,12,404520,occupancy,7,408093,flow,11,0.002880707911418183,0.026410564892458722,0.06684080425585107
77,12,404520,occupancy,8,401448,flow,1,2.6423804200680818e-05,0.0004904845758088986,0.09414626448462816
77,12,404520,occupancy,8,401448,flow,2,0.002159649158095766,0.021022272111252162,0.06879115004708972
77,12,404520,occupancy,8,401448,flow,11,0.0021627919896320185,0.02104338152074396,0.06878142500857604
77,12,404520,occupancy,8,401448,flow,12,0.0056647667970033495,0.04462398352125177,0.062059502479517824
77,12,404520,occupancy,9,402391,flow,1,3.0290114220209565e-16,1.9736545012263247e-14,0.1819147434221437
77,12,404520,occupancy,9,402391,flow,2,4.163504376903239e-12,1.9852471201128025e-10,0.15469897855043754
77,12,404520,occupancy,9,402391,flow,3,4.4642383040611037e-10,1.7807487971878088e-08,0.13935561090803486
77,12,404520,occupancy,9,402391,flow,4,4.045690117666184e-10,1.63035273398488e-08,0.13969607768964856
77,12,404520,occupancy,9,402391,flow,5,6.914044435746876e-11,2.963161901034375e-09,0.1456712904966822
77,12,404520,occupancy,9,402391,flow,6,7.021178928876016e-12,3.264961568648481e-10,0.15306055536555546
77,12,404520,occupancy,9,402391,flow,7,6.768968707883163e-11,2.9125443045871777e-09,0.14574152728469705
77,12,404520,occupancy,9,402391,flow,8,1.0325500143663633e-11,4.745336236236904e-10,0.15183987561696516
77,12,404520,occupancy,9,402391,flow,9,1.1573968781753354e-14,6.830538953165914e-13,0.1720611479308429
